shift,date,age,latitude,longitude,primary_fur_color,location,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from,unique_squirrel_id
PM,2018-10-14 00:00:00,Adult,40.7983176419483,-73.9575307970434,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,40B-PM-1014-08
AM,2018-10-10 00:00:00,Juvenile,40.7674414870702,-73.9769106838192,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false,2E-AM-1010-05
PM,2018-10-10 00:00:00,Adult,40.7687012827059,-73.9768286349595,Cinnamon,Ground Plane,,true,false,false,false,true,,false,false,false,false,false,false,false,false,3D-PM-1010-05
PM,2018-10-19 00:00:00,,40.7978951981698,-73.9534878316472,,,,false,false,false,false,false,,false,false,false,false,false,false,false,false,41F-PM-1019-01
AM,2018-10-14 00:00:00,Adult,40.7781788966185,-73.9689041600147,Gray,Above Ground,,true,false,false,false,false,,false,false,false,false,false,false,false,true,16E-AM-1014-07
AM,2018-10-06 00:00:00,Adult,40.7654285510067,-73.972757765574,Gray,Ground Plane,,true,false,false,true,false,,false,false,false,false,false,false,true,false,2I-AM-1006-01
AM,2018-10-14 00:00:00,,40.7947587726617,-73.958719099962,Gray,Above Ground,Ground then tree to eat,true,false,true,true,false,,false,false,false,false,false,false,false,true,36C-AM-1014-04
PM,2018-10-10 00:00:00,Juvenile,40.7687241866704,-73.9773696455031,Gray,Above Ground,,false,false,false,false,false,crying out,true,true,false,false,false,false,false,false,3D-PM-1010-14
AM,2018-10-08 00:00:00,Adult,40.7698172190404,-73.9721086069437,Gray,Ground Plane,grass,false,false,false,false,true,,false,false,false,false,true,false,true,false,6G-AM-1008-06
AM,2018-10-08 00:00:00,Adult,40.7703557830437,-73.9728170980779,Gray,Above Ground,in hole in tree,false,false,false,false,false,sitting,false,false,false,false,false,false,true,false,7F-AM-1008-06
PM,2018-10-14 00:00:00,Adult,40.7665584681025,-73.9750688083336,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,2F-PM-1014-07
PM,2018-10-12 00:00:00,Adult,40.7766014124609,-73.9690540696008,Cinnamon,Ground Plane,,true,true,false,true,true,,false,false,false,false,false,false,true,false,14F-PM-1012-08
AM,2018-10-10 00:00:00,Adult,40.7943113021522,-73.9611126813593,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,true,false,35B-AM-1010-03
PM,2018-10-06 00:00:00,Adult,40.7841298584027,-73.9668909481942,Gray,Ground Plane,,false,false,false,true,false,,true,false,false,false,false,false,false,false,22C-PM-1006-12
PM,2018-10-14 00:00:00,Adult,40.7938167628067,-73.951965247933,Cinnamon,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,true,38I-PM-1014-03
PM,2018-10-06 00:00:00,Adult,40.7913464147989,-73.9562350820255,Gray,Above Ground,,false,false,true,true,true,eating bread it found on ground,false,false,false,false,false,false,false,true,34G-PM-1006-02
AM,2018-10-17 00:00:00,Juvenile,40.7752422758202,-73.9711751356843,Gray,Above Ground,,false,false,false,true,true,,false,false,false,false,false,false,true,false,12E-AM-1017-06
PM,2018-10-08 00:00:00,,40.7807054868066,-73.9685598106128,,Above Ground,,false,false,false,false,false,,true,false,false,false,false,false,false,false,19D-PM-1008-02
AM,2018-10-06 00:00:00,Adult,40.7708835103516,-73.9695560376915,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,9H-AM-1006-03
PM,2018-10-20 00:00:00,Adult,40.7910513041359,-73.9640945609381,Gray,Ground Plane,Rock,true,false,false,true,false,,false,false,false,false,false,false,false,true,30A-PM-1020-04
PM,2018-10-12 00:00:00,Adult,40.7934048502983,-73.96005650463,Gray,Ground Plane,,true,false,false,false,true,,false,false,false,false,false,false,true,false,34C-PM-1012-02
PM,2018-10-13 00:00:00,Juvenile,40.7946871036949,-73.9549133872427,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,38F-PM-1013-02
AM,2018-10-06 00:00:00,Juvenile,40.7678719218983,-73.9730001080547,Gray,Above Ground,,false,false,true,false,false,climbing (tree),false,false,false,false,false,false,true,false,4G-AM-1006-05
AM,2018-10-17 00:00:00,Adult,40.7771821378056,-73.9748318777506,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,13A-AM-1017-05
PM,2018-10-06 00:00:00,,40.7910104700332,-73.9550627447399,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false,34H-PM-1006-02
AM,2018-10-14 00:00:00,Adult,40.776423522087,-73.9709407456459,Gray,,,false,false,false,false,true,,false,false,false,false,false,false,true,false,14D-AM-1014-13
PM,2018-10-18 00:00:00,Adult,40.7762329714016,-73.9720365327715,Gray,Above Ground,,false,false,true,true,false,,false,false,false,false,true,false,true,false,13D-PM-1018-11
AM,2018-10-06 00:00:00,Adult,40.7703797723105,-73.9685567075413,Gray,Above Ground,bush,false,false,true,false,false,,false,false,false,false,false,false,false,true,8I-AM-1006-10
PM,2018-10-17 00:00:00,Adult,40.7906612313673,-73.9596271142953,Gray,Ground Plane,,false,false,false,true,true,,false,true,false,false,false,false,false,false,32E-PM-1017-12
AM,2018-10-08 00:00:00,Juvenile,40.7740879251541,-73.9730592548116,Gray,Above Ground,,false,true,true,false,false,,false,false,false,false,false,false,false,false,10D-AM-1008-04
AM,2018-10-14 00:00:00,Adult,40.77637391082,-73.9710907175834,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,13D-AM-1014-07
AM,2018-10-17 00:00:00,Adult,40.7762853012151,-73.9705704527481,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,false,13E-AM-1017-06
AM,2018-10-10 00:00:00,Adult,40.7673873716547,-73.9771575249322,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,true,false,2E-AM-1010-07
AM,2018-10-06 00:00:00,Adult,40.7747598621451,-73.9757912350482,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,true,10B-AM-1006-04
PM,2018-10-12 00:00:00,Adult,40.7726669278308,-73.968004352343,Gray,Ground Plane,,true,false,false,true,true,,false,false,false,true,true,false,false,false,11I-PM-1012-01
AM,2018-10-07 00:00:00,Adult,40.7735653237366,-73.9765355395622,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false,8B-AM-1007-03
PM,2018-10-13 00:00:00,Adult,40.7697036696301,-73.9697178096275,Gray,Ground Plane,Under the tree,false,true,false,false,false,"playing,interacting with #6",false,false,false,false,true,false,false,false,7I-PM-1013-07
PM,2018-10-19 00:00:00,Adult,40.7886810505944,-73.9558180952889,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,31I-PM-1019-03
AM,2018-10-10 00:00:00,Adult,40.7696046074378,-73.978844141973,Cinnamon,Above Ground,,false,true,false,false,false,chasing squirrel #6,true,true,false,false,true,false,false,false,4B-AM-1010-05
AM,2018-10-14 00:00:00,Adult,40.7766899040856,-73.970962498391,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,14D-AM-1014-05
AM,2018-10-19 00:00:00,Adult,40.7985209579925,-73.9587072373474,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,true,false,40B-AM-1019-01
PM,2018-10-08 00:00:00,Adult,40.7716931127716,-73.9736418085696,Gray,Ground Plane,in grass by a grove of tall maples,false,false,false,true,true,,false,false,false,false,false,false,true,false,8E-PM-1008-04
AM,2018-10-14 00:00:00,Adult,40.7912942607296,-73.9588076804698,Gray,Ground Plane,,false,false,true,false,false,,false,false,false,false,false,false,false,true,33E-AM-1014-06
AM,2018-10-07 00:00:00,Adult,40.7681635726316,-73.980777106431,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,true,false,true,false,1A-AM-1007-02
PM,2018-10-12 00:00:00,Adult,40.7912214417577,-73.9590328527128,Gray,Ground Plane,,false,false,false,false,false,playing,false,false,false,false,false,false,false,false,33E-PM-1012-06
PM,2018-10-12 00:00:00,Adult,40.7831210813592,-73.9657504643585,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,22D-PM-1012-02
PM,2018-10-14 00:00:00,Adult,40.7988964092722,-73.9581366214863,Gray,Above Ground,,false,false,true,false,false,,true,true,false,false,false,false,false,true,40B-PM-1014-02
AM,2018-10-07 00:00:00,Adult,40.7826510985538,-73.9698870647042,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,true,true,true,false,false,20B-AM-1007-02
AM,2018-10-13 00:00:00,Adult,40.7777612043914,-73.9690168673844,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,15E-AM-1013-04
AM,2018-10-20 00:00:00,Adult,40.7936973555953,-73.9579506263361,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,35E-AM-1020-01
AM,2018-10-10 00:00:00,Juvenile,40.7690153025878,-73.9788088165392,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,3B-AM-1010-04
PM,2018-10-17 00:00:00,Adult,40.7907059424675,-73.9590074024938,Gray,Ground Plane,treed area,false,false,false,true,true,,false,false,false,false,false,false,false,true,32E-PM-1017-05
AM,2018-10-06 00:00:00,Adult,40.7696684566926,-73.9706988226435,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,7H-AM-1006-16
AM,2018-10-10 00:00:00,Adult,40.7702891474555,-73.9722359401242,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,false,true,7G-AM-1010-07
PM,2018-10-06 00:00:00,Adult,40.7900154505092,-73.9603268255317,Gray,Ground Plane,,false,true,false,false,false,,false,false,false,true,false,false,true,false,31E-PM-1006-06
AM,2018-10-10 00:00:00,Adult,40.7797265666746,-73.9710187505339,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,true,false,17B-AM-1010-02
PM,2018-10-14 00:00:00,Adult,40.770158422629,-73.9703076450783,Gray,Above Ground,,false,true,false,false,false,"chasing (#8),playing?",false,false,false,false,false,false,true,false,8H-PM-1014-07
AM,2018-10-17 00:00:00,Adult,40.7986418851147,-73.956863563379,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,true,false,false,true,false,41C-AM-1017-01
AM,2018-10-06 00:00:00,Adult,40.7696218346333,-73.9711378905748,Gray,Ground Plane,on rock (large),false,false,false,false,true,,false,false,false,false,true,false,true,false,7H-AM-1006-03
PM,2018-10-06 00:00:00,Adult,40.7898772579576,-73.9546337446865,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,true,false,true,false,33I-PM-1006-08
AM,2018-10-17 00:00:00,Adult,40.7788030406918,-73.9676314068477,Gray,Ground Plane,,false,true,false,false,false,,false,false,false,false,false,false,true,false,17E-AM-1017-08
PM,2018-10-10 00:00:00,Juvenile,40.7697609063137,-73.9775099290913,Cinnamon,Ground Plane,,true,true,false,false,false,chasing #15,false,false,false,false,false,false,false,false,4C-PM-1010-14
PM,2018-10-13 00:00:00,Juvenile,40.7920830673571,-73.9612854506075,Gray,Above Ground,,true,false,true,false,false,,false,false,false,false,false,false,false,false,32C-PM-1013-04
PM,2018-10-10 00:00:00,Adult,40.7925390432044,-73.9617250054003,Gray,Ground Plane,,false,false,false,false,false,,false,false,false,false,true,false,false,true,33B-PM-1010-03
PM,2018-10-10 00:00:00,Adult,40.7910200972752,-73.9624209799704,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,true,false,false,true,31C-PM-1010-01
PM,2018-10-07 00:00:00,Adult,40.7717032986885,-73.9707542189896,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,false,false,9G-PM-1007-04
PM,2018-10-10 00:00:00,Adult,40.7698230936583,-73.9779760874355,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false,4C-PM-1010-16
AM,2018-10-18 00:00:00,Adult,40.7805378963883,-73.9682965197661,Gray,Above Ground,,false,false,true,false,true,,false,false,false,false,false,false,false,false,18D-AM-1018-04
AM,2018-10-10 00:00:00,Adult,40.7664351724309,-73.9746965894947,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,2G-AM-1010-03
AM,2018-10-17 00:00:00,Adult,40.7953738093588,-73.9518008149564,Gray,Ground Plane,base of tree,false,false,false,false,true,,false,false,false,false,false,false,false,true,40H-AM-1017-01
PM,2018-10-14 00:00:00,,40.7761402808083,-73.9746877519291,Gray,Above Ground,,false,true,false,false,false,,false,false,false,false,false,false,false,false,11B-PM-1014-03
PM,2018-10-17 00:00:00,Juvenile,40.7831212338295,-73.9693159934697,Cinnamon,Above Ground,,false,true,false,false,false,,false,false,false,false,false,false,false,false,21B-PM-1017-03
PM,2018-10-19 00:00:00,Adult,40.7884768989902,-73.962516494651,Black,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true,28D-PM-1019-02
AM,2018-10-08 00:00:00,Adult,40.7730354890554,-73.9739038832156,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,9D-AM-1008-03
AM,2018-10-08 00:00:00,Adult,40.7967332853238,-73.9562068537632,Gray,Ground Plane,,false,true,false,false,false,,false,false,false,false,false,false,false,false,39D-AM-1008-01
PM,2018-10-13 00:00:00,Juvenile,40.7732060035215,-73.9751056714758,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,true,false,false,true,false,8C-PM-1013-03
PM,2018-10-07 00:00:00,Adult,40.7715777109992,-73.9710288101006,Gray,Above Ground,,false,false,true,false,false,climbing (down tree),false,false,false,false,false,false,false,false,9G-PM-1007-01
PM,2018-10-10 00:00:00,Adult,40.7767294380502,-73.9686622009739,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,15F-PM-1010-02
PM,2018-10-08 00:00:00,Adult,40.7760049171097,-73.9655925527354,Gray,Ground Plane,lawn,false,false,false,false,true,,false,false,false,false,false,false,true,false,15H-PM-1008-05
PM,2018-10-12 00:00:00,Juvenile,40.7649975371546,-73.9733222531339,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,true,false,false,true,1I-PM-1012-01
AM,2018-10-12 00:00:00,Adult,40.7681097168268,-73.9806377967573,Gray,Above Ground,,false,false,true,true,false,,false,false,false,false,false,false,true,false,1B-AM-1012-15
PM,2018-10-06 00:00:00,,40.7934579333341,-73.9532804650089,,Above Ground,tree,false,false,false,false,false,,false,false,false,false,false,false,false,false,37H-PM-1006-05
AM,2018-10-07 00:00:00,Adult,40.776932102013,-73.9685940262068,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,15F-AM-1007-07
AM,2018-10-14 00:00:00,Adult,40.786498436192,-73.9682062012675,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,false,24A-AM-1014-02
AM,2018-10-12 00:00:00,Juvenile,40.7884633049896,-73.9626560807032,Black,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false,28D-AM-1012-05
PM,2018-10-17 00:00:00,Adult,40.780193490343,-73.9653311136561,Cinnamon,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,19F-PM-1017-07
PM,2018-10-07 00:00:00,Adult,40.7667932602077,-73.9782283921819,Gray,Ground Plane,,false,true,false,false,false,,false,false,false,false,false,false,true,false,1D-PM-1007-02
PM,2018-10-13 00:00:00,Adult,40.7951451478793,-73.9604094481336,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,true,false,36B-PM-1013-01
AM,2018-10-10 00:00:00,Adult,40.7691104998969,-73.9788436368415,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false,3B-AM-1010-05
PM,2018-10-12 00:00:00,Adult,40.7734702737835,-73.975809362521,Gray,Above Ground,tree,true,false,true,false,false,,false,false,false,false,false,false,false,true,8B-PM-1012-09
PM,2018-10-07 00:00:00,Adult,40.7814673556041,-73.9623621412501,Gray,Above Ground,chased squirrel #2 away,false,false,true,false,true,,false,false,false,false,false,false,true,false,22H-PM-1007-03
PM,2018-10-13 00:00:00,Adult,40.7679285436253,-73.9792161469158,Gray,Ground Plane,,false,false,false,false,false,,false,false,false,false,false,false,false,false,2C-PM-1013-10
AM,2018-10-06 00:00:00,Adult,40.7667971476099,-73.9721210372896,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false,4I-AM-1006-02
PM,2018-10-13 00:00:00,Adult,40.7947808718203,-73.9618076359384,Gray,Above Ground,in tree,false,false,true,false,false,,false,false,false,false,false,false,false,false,35A-PM-1013-05
AM,2018-10-10 00:00:00,Juvenile,40.768577844752,-73.9791826197108,Cinnamon,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false,2B-AM-1010-08
PM,2018-10-18 00:00:00,Adult,40.7694236097224,-73.9782940231149,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false,4B-PM-1018-05
